,Gene name,Gene type,Gene description
6883,ANP32C,processed_pseudogene,acidic nuclear phosphoprotein 32 family member C [Source:HGNC Symbol;Acc:HGNC:16675]
6884,KRT18P7,processed_pseudogene,keratin 18 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:20283]
6885,,processed_pseudogene,voltage-dependent anion channel 2 (VDAC2) pseudogene
6886,RARRES2P6,processed_pseudogene,retinoic acid receptor responder 2 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:48705]
6887,NDUFB10P2,processed_pseudogene,NADH:ubiquinone oxidoreductase subunit B10 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:52273]
6888,AGGF1P1,processed_pseudogene,angiogenic factor with G-patch and FHA domains 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38051]
6889,RPL17P44,processed_pseudogene,ribosomal protein L17 pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:36396]
6890,,processed_pseudogene,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2 (ATP5J2) pseudogene"
6891,,processed_pseudogene,ribosomal protein L22-like 1 (RPL22L1) pseudogene
6892,ACTBP9,processed_pseudogene,ACTB pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:142]
6893,CLUHP4,unprocessed_pseudogene,clustered mitochondria homolog pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38470]
6894,,processed_pseudogene,chromosome 9 open reading frame 78 (C9orf78) pseudogene
6895,,processed_pseudogene,chimerin (chimaerin) 1 (CHN1) pseudogene
6896,RLIMP2,processed_pseudogene,"ring finger protein, LIM domain interacting pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39683]"
6897,MTIF2P1,processed_pseudogene,mitochondrial translational initiation factor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14861]
6898,,processed_pseudogene,high density lipoprotein binding protein (vigilin) (HDLBP) pseudogene
6899,MTCO2P25,unprocessed_pseudogene,MT-CO2 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:52154]
6900,DPP3P1,processed_pseudogene,DPP3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51349]
6901,HSPE1P23,processed_pseudogene,heat shock protein family E (Hsp10) member 1 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:49342]
6902,NDUFS5P4,processed_pseudogene,NADH:ubiquinone oxidoreductase subunit S5 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44042]
6903,,processed_pseudogene,"heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) (HSPA5) pseudogene"
6904,,processed_pseudogene,"survival of motor neuron 1, telomeric (SMN1) pseudogene"
6905,MTCYBP36,processed_pseudogene,MT-CYB pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:52304]
6906,ATP5PBP4,processed_pseudogene,ATP synthase peripheral stalk-membrane subunit b pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39745]
6907,LIN28AP1,processed_pseudogene,LIN28A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38055]
6908,HNRNPCP2,processed_pseudogene,heterogeneous nuclear ribonucleoprotein C pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48814]
6909,H3P47,processed_pseudogene,H3 histone pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:54475]
6910,,processed_pseudogene,pseudogene similar to part of WD repeat domain 55 (WDR55)
6911,,processed_pseudogene,"chromodomain protein, Y chromosome-like (CDYL) pseudogene"
6912,RPL32P16,processed_pseudogene,ribosomal protein L32 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36086]
6913,,processed_pseudogene,anaphase promoting complex subunit 13 (ANAPC13) pseudogene
6914,BTF3P10,processed_pseudogene,basic transcription factor 3 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:38570]
6915,KRT19P1,processed_pseudogene,keratin 19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33422]
6916,MEMO1P2,processed_pseudogene,mediator of cell motility 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38502]
6917,,processed_pseudogene,"platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa) (PAFAH1B1) pseudogene"
6918,MTCO3P31,processed_pseudogene,MT-CO3 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:52134]
6919,SPTLC1P3,processed_pseudogene,serine palmitoyltransferase long chain base subunit 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39670]
6920,,processed_pseudogene,chromosome 7 open reading frame 44 (C7orf44) pseudogene
6921,,processed_pseudogene,zinc finger protein 41 homolog (mouse) (ZFP41) pseudogene
6922,,processed_pseudogene,Down syndrome critical region gene 6 (DSCR6) pseudogene
6923,,transcribed_unprocessed_pseudogene,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone (SUGT1) pseudogene"
6924,,processed_pseudogene,F-box and leucine-rich repeat protein 5 (FBXL5) pseudogene
6925,RPL7AP28,processed_pseudogene,ribosomal protein L7a pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:35656]
6926,RPL6P27,transcribed_processed_pseudogene,ribosomal protein L6 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:36133]
6927,RNA5SP152,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 152 [Source:HGNC Symbol;Acc:HGNC:43052]"
6928,RNA5SP154,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 154 [Source:HGNC Symbol;Acc:HGNC:43054]"
6929,RNA5SP156,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 156 [Source:HGNC Symbol;Acc:HGNC:43056]"
6930,RNA5SP157,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 157 [Source:HGNC Symbol;Acc:HGNC:43057]"
6931,MARK2P9,processed_pseudogene,microtubule affinity regulating kinase 2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:39800]
6932,NPAP1P2,processed_pseudogene,nuclear pore associated protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45019]
6933,CTSLP6,unprocessed_pseudogene,cathepsin L pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:23611]
6934,PGGT1BP2,processed_pseudogene,protein geranylgeranyltransferase type I subunit beta pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45112]
6935,BMS1P21,transcribed_unprocessed_pseudogene,BMS1 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:51604]
6936,MBL1P,transcribed_unitary_pseudogene,"mannose binding lectin 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:6921]"
6937,,processed_pseudogene,interferon induced transmembrane protein 1 (9-27) (IFITM1) pseudogene
6938,RNA5SP166,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 166 [Source:HGNC Symbol;Acc:HGNC:43066]"
6939,RNA5SP167,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 167 [Source:HGNC Symbol;Acc:HGNC:43067]"
6940,RNA5SP165,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 165 [Source:HGNC Symbol;Acc:HGNC:43065]"
6941,ZNRF2P3,processed_pseudogene,zinc and ring finger 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:45113]
6942,DPY19L2P5,processed_pseudogene,DPY19L2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:51620]
6943,,unprocessed_pseudogene,double homeobox (DUX) pseudogene
6944,C1DP3,processed_pseudogene,C1D nuclear receptor corepressor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31661]
6945,C1DP2,processed_pseudogene,C1D nuclear receptor corepressor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31660]
6946,C1DP4,processed_pseudogene,C1D nuclear receptor corepressor pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38028]
6947,RNA5SP169,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 169 [Source:HGNC Symbol;Acc:HGNC:43069]"
6948,RNA5SP170,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 170 [Source:HGNC Symbol;Acc:HGNC:43070]"
6949,,transcribed_unprocessed_pseudogene,double homeobox (DUX) pseudogene
6950,RNA5SP171,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 171 [Source:HGNC Symbol;Acc:HGNC:43071]"
6951,RNA5SP173,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 173 [Source:HGNC Symbol;Acc:HGNC:43073]"
6952,LRRC37A7P,transcribed_processed_pseudogene,"leucine rich repeat containing 37 member A7, pseudogene [Source:HGNC Symbol;Acc:HGNC:43792]"
6953,RPL30P15,processed_pseudogene,ribosomal protein L30 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:36542]
6954,,processed_pseudogene,pseudogene similar to part of ribosomal protein L18a LOC100136354
6955,RPS2P48,processed_pseudogene,ribosomal protein S2 pseudogene 48 [Source:HGNC Symbol;Acc:HGNC:35985]
6956,MYH16,transcribed_unitary_pseudogene,myosin heavy chain 16 pseudogene [Source:HGNC Symbol;Acc:HGNC:31038]
6957,UBE2WP1,processed_pseudogene,ubiquitin conjugating enzyme E2 W pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32198]
6958,RPL6P2,processed_pseudogene,ribosomal protein L6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35964]
6959,HNRNPA1P43,processed_pseudogene,heterogeneous nuclear ribonucleoprotein A1 pseudogene 43 [Source:HGNC Symbol;Acc:HGNC:48772]
6960,PPIAP4,processed_pseudogene,peptidylprolyl isomerase A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:19935]
6961,RPSAP29,processed_pseudogene,ribosomal protein SA pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:36680]
6962,RAD51AP1P1,processed_pseudogene,RAD51AP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49646]
6963,,processed_pseudogene,pseudogene similar to part of coiled-coil domain containing 137 (CCDC137)
6964,H3P38,processed_pseudogene,H3 histone pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:31028]
6965,TEKT4P3,processed_pseudogene,tektin 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42330]
6966,,processed_pseudogene,chromosome 17 open reading frame 80 (C17orf80) pseudogene
6967,,processed_pseudogene,zinc finger CCCH-type containing 12A (ZC3H12A) pseudogene
6968,,processed_pseudogene,"phosphatidylinositol-specific phospholipase C, X domain containing 1 (PLCXD1) pseudogene"
6969,RARRES2P7,processed_pseudogene,retinoic acid receptor responder 2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:48709]
6970,RPL5P33,processed_pseudogene,ribosomal protein L5 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:36703]
6971,TUBAP13,transcribed_processed_pseudogene,tubulin alpha pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:54880]
6972,RPL32P32,processed_pseudogene,ribosomal protein L32 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:36024]
6973,OR13E1P,unitary_pseudogene,olfactory receptor family 13 subfamily E member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15107]
6974,NDUFA5P4,processed_pseudogene,NADH:ubiquinone oxidoreductase subunit A5 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:48846]
6975,RPS3AP13,processed_pseudogene,RPS3A pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:54572]
6976,RPL22P18,processed_pseudogene,ribosomal protein L22 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36232]
6977,NDUFB8P2,processed_pseudogene,NADH:ubiquinone oxidoreductase subunit B8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33978]
6978,RPL7AP2,processed_pseudogene,ribosomal protein L7a pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23552]
6979,PGAM1P2,processed_pseudogene,phosphoglycerate mutase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42449]
6980,YBX1P10,processed_pseudogene,Y-box binding protein 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:42432]
6981,CHCHD2P9,processed_pseudogene,coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:23676]
6982,BRD9P1,processed_pseudogene,bromodomain containing 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51445]
6983,SNRPGP3,processed_pseudogene,small nuclear ribonucleoprotein polypeptide G pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39322]
6984,COPS8P2,processed_pseudogene,COP9 signalosome subunit 8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45270]
6985,ZNF271P,transcribed_unitary_pseudogene,"zinc finger protein 271, pseudogene [Source:HGNC Symbol;Acc:HGNC:13065]"
6986,ATP5MGP2,processed_pseudogene,ATP synthase membrane subunit g pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:13215]
6987,,processed_pseudogene,chromosome 11 open reading frame 48 (C11orf48) pseudogene
6988,,processed_pseudogene,transmembrane protein 92 (TMEM92) pseudogene
6989,YTHDF2P1,processed_pseudogene,YTH domain family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19865]
6990,OR7E93P,unprocessed_pseudogene,olfactory receptor family 7 subfamily E member 93 pseudogene [Source:HGNC Symbol;Acc:HGNC:14780]
6991,EIF2S2P5,processed_pseudogene,eukaryotic translation initiation factor 2 subunit 2 beta pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:37793]
6992,H3P42,processed_pseudogene,H3 histone pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:54471]
6993,MYL6BP1,processed_pseudogene,MYL6B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51647]
6994,MTCO3P23,processed_pseudogene,MT-CO3 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:52126]
6995,ZNF663P,transcribed_unitary_pseudogene,"zinc finger protein 663, pseudogene [Source:HGNC Symbol;Acc:HGNC:25342]"
6996,RPL7AP48,processed_pseudogene,ribosomal protein L7a pseudogene 48 [Source:HGNC Symbol;Acc:HGNC:35953]
6997,MKRN7P,transcribed_processed_pseudogene,"makorin ring finger protein 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:7119]"
6998,ZNF840P,unprocessed_pseudogene,"zinc finger protein 840, pseudogene [Source:HGNC Symbol;Acc:HGNC:34344]"
6999,,processed_pseudogene,tight junction protein 3 (zona occludens 3) (TJP3) pseudogene
7000,GNPATP,processed_pseudogene,glyceronephosphate O-acyltransferase pseudogene [Source:HGNC Symbol;Acc:HGNC:34031]
7001,MTND5P34,processed_pseudogene,MT-ND5 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:51953]
7002,HSPA8P9,processed_pseudogene,heat shock protein family A (Hsp70) member 8 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:44924]
7003,RNA5SP405,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 405 [Source:HGNC Symbol;Acc:HGNC:43305]"
7004,CDK4P1,processed_pseudogene,cyclin dependent kinase 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19040]
7005,RNA5SP409,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 409 [Source:HGNC Symbol;Acc:HGNC:43309]"
7006,RNA5SP406,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 406 [Source:HGNC Symbol;Acc:HGNC:43306]"
7007,RNA5SP408,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 408 [Source:HGNC Symbol;Acc:HGNC:43308]"
7008,RNA5SP410,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 410 [Source:HGNC Symbol;Acc:HGNC:43310]"
7009,RNA5SP413,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 413 [Source:HGNC Symbol;Acc:HGNC:43313]"
7010,RNA5SP415,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 415 [Source:HGNC Symbol;Acc:HGNC:43315]"
7011,RNA5SP416,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 416 [Source:HGNC Symbol;Acc:HGNC:43316]"
7012,,unprocessed_pseudogene,SLAM family member 5-like pseudogene
7013,TXNP3,processed_pseudogene,thioredoxin pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49483]
7014,RPS29P29,processed_pseudogene,ribosomal protein S29 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:52362]
7015,IRX1P1,unprocessed_pseudogene,iroquois homeobox 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33315]
7016,RNA5SP417,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 417 [Source:HGNC Symbol;Acc:HGNC:43317]"
7017,RNA5SP418,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 418 [Source:HGNC Symbol;Acc:HGNC:43318]"
7018,ANKRD20A10P,processed_pseudogene,"ankyrin repeat domain 20 family member A10, pseudogene [Source:HGNC Symbol;Acc:HGNC:39707]"
7019,RNA5SP419,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 419 [Source:HGNC Symbol;Acc:HGNC:43319]"
7020,RNA5SP420,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 420 [Source:HGNC Symbol;Acc:HGNC:43320]"
7021,RNA5SP421,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 421 [Source:HGNC Symbol;Acc:HGNC:43321]"
7022,RNA5SP422,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 422 [Source:HGNC Symbol;Acc:HGNC:43322]"
7023,RNA5SP423,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 423 [Source:HGNC Symbol;Acc:HGNC:43323]"
7024,RNA5SP411,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 411 [Source:HGNC Symbol;Acc:HGNC:43311]"
7025,RNA5SP412,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 412 [Source:HGNC Symbol;Acc:HGNC:43312]"
7026,RNA5SP414,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 414 [Source:HGNC Symbol;Acc:HGNC:43314]"
7027,RNA5-8SP2,rRNA_pseudogene,"RNA, 5.8S ribosomal pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:41956]"
7028,RNA5SP407,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 407 [Source:HGNC Symbol;Acc:HGNC:43307]"
7029,RPS3AP28,processed_pseudogene,RPS3A pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:35738]
7030,ELOCP19,processed_pseudogene,elongin C pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:38155]
7031,,processed_pseudogene,"serine palmitoyltransferase, small subunit A (SPTSSA) pseudogene"
7032,,processed_pseudogene,ubiquitin C (UBC) pseudogene
7033,PNRC2P1,processed_pseudogene,proline rich nuclear receptor coactivator 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51933]
7034,RNA5SP430,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 430 [Source:HGNC Symbol;Acc:HGNC:43330]"
7035,,processed_pseudogene,"phospholipase A2, group X (PLA2G10) pseudogene"
7036,RNA5SP433,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 433 [Source:HGNC Symbol;Acc:HGNC:43333]"
7037,,unprocessed_pseudogene,"solute carrier family 35, member G4 (SLC35G4) pseudogene"
7038,ASNSP6,processed_pseudogene,ASNS pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49876]
7039,RPL26P34,processed_pseudogene,ribosomal protein L26 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36249]
7040,,transcribed_unprocessed_pseudogene,ankyrin repeat domain 30A (ANKRD30A) pseudogene
7041,GAD3P,transcribed_unprocessed_pseudogene,"glutamate decarboxylase family member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:55684]"
7042,ROCK1P1,transcribed_unprocessed_pseudogene,Rho associated coiled-coil containing protein kinase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37832]
7043,NPIPB1P,transcribed_unprocessed_pseudogene,"nuclear pore complex interacting protein family member B1, pseudogene [Source:HGNC Symbol;Acc:HGNC:37452]"
7044,,processed_pseudogene,pseudogene similar to part of ring finger protein 185 (RNF185)
7045,NPM1P23,transcribed_processed_pseudogene,nucleophosmin 1 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:44513]
7046,COL6A4P2,transcribed_unitary_pseudogene,collagen type VI alpha 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38501]
7047,,unprocessed_pseudogene,"amyloid P component, serum (APCS) pseudogene"
7048,,unprocessed_pseudogene,"MAGI family member, X-linked (MAGIX) pseudogene"
7049,,processed_pseudogene,60S Ribosomal Protein L13A (RPL13) pseudogene
7050,RPL23AP47,processed_pseudogene,ribosomal protein L23a pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:36576]
7051,GRAMD4P8,processed_pseudogene,GRAM domain containing 4 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:49143]
7052,,processed_pseudogene,nuclear factor (erythroid-derived 2)-like 2 (NFE2L2) pseudogene
7053,ARPC1BP1,processed_pseudogene,ARPC1B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54638]
7054,MTND4P27,unprocessed_pseudogene,MT-ND4 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:42214]
7055,MTATP6P25,processed_pseudogene,MT-ATP6 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:52181]
7056,VDAC1P8,transcribed_processed_pseudogene,voltage dependent anion channel 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:37483]
7057,RPL12P23,processed_pseudogene,ribosomal protein L12 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:36408]
7058,,processed_pseudogene,"eukaryotic translation initiation factor 3, subunit J (EIF3J) pseudogene"
7059,CACYBPP2,processed_pseudogene,calcyclin binding protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45123]
7060,TRIM60P14,processed_pseudogene,tripartite motif containing 60 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:38486]
7061,FAM218BP,processed_pseudogene,"family with sequence similarity 218 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:43779]"
7062,,processed_pseudogene,immediate early response 3 (IER3) pseudogene
7063,NACA3P,processed_pseudogene,"NACA family member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:33442]"
7064,,processed_pseudogene,novel pseudogene containing zinc finger domains
7065,,processed_pseudogene,novel pseudogene containing a SPRY domain
7066,PHB1P1,processed_pseudogene,PHB1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8913]
7067,,processed_pseudogene,novel pseudogene containing a zinc finger domain
7068,NCLP2,processed_pseudogene,nucleolin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35473]
7069,,processed_pseudogene,"zinc finger protein 449,  pseudogene"
7070,PKMP1,processed_pseudogene,pyruvate kinase M1/2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44243]
7071,,processed_pseudogene,"PAI-1 mRNA-binding protein (PAI-RBP1) (CGI-55, DKFZp564M2423) pseudogene"
7072,PPIAP7,processed_pseudogene,peptidylprolyl isomerase A pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:9270]
7073,OR10AE1P,unprocessed_pseudogene,olfactory receptor family 10 subfamily AE member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14990]
7074,MRPS21P2,processed_pseudogene,mitochondrial ribosomal protein S21 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:29749]
7075,ELOCP20,unprocessed_pseudogene,elongin C pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:38156]
7076,MRM3P2,processed_pseudogene,MRM3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44906]
7077,,processed_pseudogene,tigger transposable element derived 7 (TIGD7) pseudogene
7078,RNA5SP515,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 515 [Source:HGNC Symbol;Acc:HGNC:43415]"
7079,CROCCP1,processed_pseudogene,CROCC pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33602]
7080,,unprocessed_pseudogene,chromosome X open reading frame 48 (CXorf48) pseudogene
7081,WDR4P1,processed_pseudogene,WDR4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55134]
