,Gene name,Gene type,Gene description
6403,RNU6-19P,snRNA,"RNA, U6 small nuclear 19, pseudogene [Source:HGNC Symbol;Acc:HGNC:34263]"
6404,RNU2-65P,snRNA,"RNA, U2 small nuclear 65, pseudogene [Source:HGNC Symbol;Acc:HGNC:48558]"
6405,RNU6-380P,snRNA,"RNA, U6 small nuclear 380, pseudogene [Source:HGNC Symbol;Acc:HGNC:47343]"
6406,MIR4513,miRNA,microRNA 4513 [Source:HGNC Symbol;Acc:HGNC:41855]
6407,MIR5572,miRNA,microRNA 5572 [Source:HGNC Symbol;Acc:HGNC:43476]
6408,MIR184,miRNA,microRNA 184 [Source:HGNC Symbol;Acc:HGNC:31555]
6409,RNU6-401P,snRNA,"RNA, U6 small nuclear 401, pseudogene [Source:HGNC Symbol;Acc:HGNC:47364]"
6410,RNU6-1339P,snRNA,"RNA, U6 small nuclear 1339, pseudogene [Source:HGNC Symbol;Acc:HGNC:48302]"
6411,MIR3713,miRNA,microRNA 3713 [Source:HGNC Symbol;Acc:HGNC:38926]
6412,RN7SKP217,misc_RNA,RN7SK pseudogene 217 [Source:HGNC Symbol;Acc:HGNC:45941]
6413,MIR1276,miRNA,microRNA 1276 [Source:HGNC Symbol;Acc:HGNC:35347]
6414,MIR1179,miRNA,microRNA 1179 [Source:HGNC Symbol;Acc:HGNC:35260]
6415,RNU6-185P,snRNA,"RNA, U6 small nuclear 185, pseudogene [Source:HGNC Symbol;Acc:HGNC:47148]"
6416,RNU6-1280P,snRNA,"RNA, U6 small nuclear 1280, pseudogene [Source:HGNC Symbol;Acc:HGNC:48243]"
6417,MIR7-2,miRNA,microRNA 7-2 [Source:HGNC Symbol;Acc:HGNC:31639]
6418,MIR3529,miRNA,microRNA 3529 [Source:HGNC Symbol;Acc:HGNC:41564]
6419,RN7SL677P,misc_RNA,"RNA, 7SL, cytoplasmic 677, pseudogene [Source:HGNC Symbol;Acc:HGNC:46693]"
6420,RNA5SP401,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 401 [Source:HGNC Symbol;Acc:HGNC:43301]"
6421,MIR1469,miRNA,microRNA 1469 [Source:HGNC Symbol;Acc:HGNC:35378]
6422,RN7SKP254,misc_RNA,RN7SK pseudogene 254 [Source:HGNC Symbol;Acc:HGNC:45978]
6423,RNU6-1186P,snRNA,"RNA, U6 small nuclear 1186, pseudogene [Source:HGNC Symbol;Acc:HGNC:48149]"
6424,RNU2-3P,snRNA,"RNA, U2 small nuclear 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:10153]"
6425,,lncRNA,"novel transcript, antisense to FGF14"
6426,RNU1-24P,snRNA,"RNA, U1 small nuclear 24, pseudogene [Source:HGNC Symbol;Acc:HGNC:42504]"
6427,MIR2681,miRNA,microRNA 2681 [Source:HGNC Symbol;Acc:HGNC:41532]
6428,RNY1P2,misc_RNA,RNY1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42479]
6429,MIR4705,miRNA,microRNA 4705 [Source:HGNC Symbol;Acc:HGNC:41567]
6430,FGF14-IT1,lncRNA,FGF14 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:42774]
6431,FGF14-AS1,lncRNA,FGF14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40237]
6432,FGF14-AS2,lncRNA,FGF14 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:44368]
6433,METTL21EP,lncRNA,"methyltransferase like 21E, pseudogene [Source:HGNC Symbol;Acc:HGNC:41948]"
6434,SNORD116-29,snoRNA,"small nucleolar RNA, C/D box 116-29 [Source:HGNC Symbol;Acc:HGNC:33348]"
6435,SNORD116-30,snoRNA,"small nucleolar RNA, C/D box 116-30 [Source:HGNC Symbol;Acc:HGNC:42797]"
6436,SNORD115-1,snoRNA,"small nucleolar RNA, C/D box 115-1 [Source:HGNC Symbol;Acc:HGNC:33020]"
6437,MIR6862-2,miRNA,microRNA 6862-2 [Source:HGNC Symbol;Acc:HGNC:50192]
6438,SNORD115-2,snoRNA,"small nucleolar RNA, C/D box 115-2 [Source:HGNC Symbol;Acc:HGNC:33021]"
6439,SNORD115-3,snoRNA,"small nucleolar RNA, C/D box 115-3 [Source:HGNC Symbol;Acc:HGNC:33022]"
6440,SNORD115-4,snoRNA,"small nucleolar RNA, C/D box 115-4 [Source:HGNC Symbol;Acc:HGNC:33023]"
6441,SNORD115-5,snoRNA,"small nucleolar RNA, C/D box 115-5 [Source:HGNC Symbol;Acc:HGNC:33024]"
6442,SNORD115-6,snoRNA,"small nucleolar RNA, C/D box 115-6 [Source:HGNC Symbol;Acc:HGNC:33025]"
6443,SNORD115-7,snoRNA,"small nucleolar RNA, C/D box 115-7 [Source:HGNC Symbol;Acc:HGNC:33026]"
6444,,lncRNA,"novel transcript, antisense to ATXN2L"
6445,SNORD115-8,snoRNA,"small nucleolar RNA, C/D box 115-8 [Source:HGNC Symbol;Acc:HGNC:33027]"
6446,SNORD115-9,snoRNA,"small nucleolar RNA, C/D box 115-9 [Source:HGNC Symbol;Acc:HGNC:33028]"
6447,SNORD115-10,snoRNA,"small nucleolar RNA, C/D box 115-10 [Source:HGNC Symbol;Acc:HGNC:33029]"
6448,SNORD115-11,snoRNA,"small nucleolar RNA, C/D box 115-11 [Source:HGNC Symbol;Acc:HGNC:33030]"
6449,SNORD115-12,snoRNA,"small nucleolar RNA, C/D box 115-12 [Source:HGNC Symbol;Acc:HGNC:33031]"
6450,SNORD115-13,snoRNA,"small nucleolar RNA, C/D box 115-13 [Source:HGNC Symbol;Acc:HGNC:33032]"
6451,SNORD115-14,snoRNA,"small nucleolar RNA, C/D box 115-14 [Source:HGNC Symbol;Acc:HGNC:33033]"
6452,SNORD115-15,snoRNA,"small nucleolar RNA, C/D box 115-15 [Source:HGNC Symbol;Acc:HGNC:33034]"
6453,SNORD115-16,snoRNA,"small nucleolar RNA, C/D box 115-16 [Source:HGNC Symbol;Acc:HGNC:33035]"
6454,SNORD115-17,snoRNA,"small nucleolar RNA, C/D box 115-17 [Source:HGNC Symbol;Acc:HGNC:33036]"
6455,SNORD115-18,snoRNA,"small nucleolar RNA, C/D box 115-18 [Source:HGNC Symbol;Acc:HGNC:33037]"
6456,SNORD115-19,snoRNA,"small nucleolar RNA, C/D box 115-19 [Source:HGNC Symbol;Acc:HGNC:33038]"
6457,SNORD115-20,snoRNA,"small nucleolar RNA, C/D box 115-20 [Source:HGNC Symbol;Acc:HGNC:33039]"
6458,SNORD115-21,snoRNA,"small nucleolar RNA, C/D box 115-21 [Source:HGNC Symbol;Acc:HGNC:33040]"
6459,SNORD115-22,snoRNA,"small nucleolar RNA, C/D box 115-22 [Source:HGNC Symbol;Acc:HGNC:33041]"
6460,SNORD115-23,snoRNA,"small nucleolar RNA, C/D box 115-23 [Source:HGNC Symbol;Acc:HGNC:33042]"
6461,SNORD115-24,snoRNA,"small nucleolar RNA, C/D box 115-24 [Source:HGNC Symbol;Acc:HGNC:33043]"
6462,SNORD115-25,snoRNA,"small nucleolar RNA, C/D box 115-25 [Source:HGNC Symbol;Acc:HGNC:33044]"
6463,SNORD115-26,snoRNA,"small nucleolar RNA, C/D box 115-26 [Source:HGNC Symbol;Acc:HGNC:33045]"
6464,RNU6-407P,snRNA,"RNA, U6 small nuclear 407, pseudogene [Source:HGNC Symbol;Acc:HGNC:47370]"
6465,SNORD115-27,snoRNA,"small nucleolar RNA, C/D box 115-27 [Source:HGNC Symbol;Acc:HGNC:33046]"
6466,SNORD115-28,snoRNA,"small nucleolar RNA, C/D box 115-28 [Source:HGNC Symbol;Acc:HGNC:33047]"
6467,SNORD115-29,snoRNA,"small nucleolar RNA, C/D box 115-29 [Source:HGNC Symbol;Acc:HGNC:33048]"
6468,SNORD115-30,snoRNA,"small nucleolar RNA, C/D box 115-30 [Source:HGNC Symbol;Acc:HGNC:33049]"
6469,SNORD115-31,snoRNA,"small nucleolar RNA, C/D box 115-31 [Source:HGNC Symbol;Acc:HGNC:33050]"
6470,SNORD115-32,snoRNA,"small nucleolar RNA, C/D box 115-32 [Source:HGNC Symbol;Acc:HGNC:33051]"
6471,SNORD115-33,snoRNA,"small nucleolar RNA, C/D box 115-33 [Source:HGNC Symbol;Acc:HGNC:33052]"
6472,SNORD115-34,snoRNA,"small nucleolar RNA, C/D box 115-34 [Source:HGNC Symbol;Acc:HGNC:33053]"
6473,SNORD115-35,snoRNA,"small nucleolar RNA, C/D box 115-35 [Source:HGNC Symbol;Acc:HGNC:33054]"
6474,SNORD115-36,snoRNA,"small nucleolar RNA, C/D box 115-36 [Source:HGNC Symbol;Acc:HGNC:33055]"
6475,SNORD115-37,snoRNA,"small nucleolar RNA, C/D box 115-37 [Source:HGNC Symbol;Acc:HGNC:33056]"
6476,SNORD115-38,snoRNA,"small nucleolar RNA, C/D box 115-38 [Source:HGNC Symbol;Acc:HGNC:33057]"
6477,,lncRNA,"novel transcript, antisense to LIPA"
6478,SNORD115-39,snoRNA,"small nucleolar RNA, C/D box 115-39 [Source:HGNC Symbol;Acc:HGNC:33058]"
6479,SNORD115-40,snoRNA,"small nucleolar RNA, C/D box 115-40 [Source:HGNC Symbol;Acc:HGNC:33059]"
6480,SNORD115-41,snoRNA,"small nucleolar RNA, C/D box 115-41 [Source:HGNC Symbol;Acc:HGNC:33060]"
6481,SNORD115-42,snoRNA,"small nucleolar RNA, C/D box 115-42 [Source:HGNC Symbol;Acc:HGNC:33061]"
6482,SNORD115-43,snoRNA,"small nucleolar RNA, C/D box 115-43 [Source:HGNC Symbol;Acc:HGNC:33062]"
6483,SNORD115-44,snoRNA,"small nucleolar RNA, C/D box 115-44 [Source:HGNC Symbol;Acc:HGNC:33063]"
6484,SNORD115-45,snoRNA,"small nucleolar RNA, C/D box 115-45 [Source:HGNC Symbol;Acc:HGNC:33064]"
6485,SNORD115-46,snoRNA,"small nucleolar RNA, C/D box 115-46 [Source:HGNC Symbol;Acc:HGNC:42798]"
6486,SNORD115-47,snoRNA,"small nucleolar RNA, C/D box 115-47 [Source:HGNC Symbol;Acc:HGNC:33065]"
6487,SNORD115-48,snoRNA,"small nucleolar RNA, C/D box 115-48 [Source:HGNC Symbol;Acc:HGNC:33343]"
6488,SNORD109B,snoRNA,"small nucleolar RNA, C/D box 109B [Source:HGNC Symbol;Acc:HGNC:32774]"
6489,,lncRNA,"novel transcript, sense intronic to UBE3A"
6490,RNU6-661P,snRNA,"RNA, U6 small nuclear 661, pseudogene [Source:HGNC Symbol;Acc:HGNC:47624]"
6491,,lncRNA,"novel transcript, antisense to TMOD3"
6492,RNU6-90P,snRNA,"RNA, U6 small nuclear 90, pseudogene [Source:HGNC Symbol;Acc:HGNC:47053]"
6493,MIR8086,miRNA,microRNA 8086 [Source:HGNC Symbol;Acc:HGNC:50107]
6494,MPP7-DT,lncRNA,MPP7 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54139]
6495,LINC02652,lncRNA,long intergenic non-protein coding RNA 2652 [Source:HGNC Symbol;Acc:HGNC:54137]
6496,RN7SKP39,misc_RNA,RN7SK pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:45763]
6497,WAC-AS1,lncRNA,WAC antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27347]
6498,RNU4ATAC6P,snRNA,"RNA, U4atac small nuclear 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:46892]"
6499,RNU6-1067P,snRNA,"RNA, U6 small nuclear 1067, pseudogene [Source:HGNC Symbol;Acc:HGNC:48030]"
6500,MIR548I3,miRNA,microRNA 548i-3 [Source:HGNC Symbol;Acc:HGNC:35354]
6501,FAM85B,lncRNA,family with sequence similarity 85 member B [Source:HGNC Symbol;Acc:HGNC:32160]
6502,PAN3-AS1,lncRNA,PAN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39932]
6503,LINC01655,lncRNA,long intergenic non-protein coding RNA 1655 [Source:HGNC Symbol;Acc:HGNC:52443]
6504,MIR4721,miRNA,microRNA 4721 [Source:HGNC Symbol;Acc:HGNC:41609]
6505,,lncRNA,"novel transcript, antisense to SH2B1"
6506,RNU6-270P,snRNA,"RNA, U6 small nuclear 270, pseudogene [Source:HGNC Symbol;Acc:HGNC:47233]"
6507,ADGRA1-AS1,lncRNA,ADGRA1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49543]
6508,MIR202HG,lncRNA,MIR202 host gene [Source:HGNC Symbol;Acc:HGNC:49402]
6509,MIR202,miRNA,microRNA 202 [Source:HGNC Symbol;Acc:HGNC:32080]
6510,RNU6-82P,snRNA,"RNA, U6 small nuclear 82, pseudogene [Source:HGNC Symbol;Acc:HGNC:42572]"
6511,MIR6799,miRNA,microRNA 6799 [Source:HGNC Symbol;Acc:HGNC:50162]
6512,OXR1-AS1,lncRNA,OXR1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55533]
6513,RNU7-84P,snRNA,"RNA, U7 small nuclear 84 pseudogene [Source:HGNC Symbol;Acc:HGNC:34180]"
6514,NFATC2IP-AS1,lncRNA,NFATC2IP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56085]
6515,MIR4517,miRNA,microRNA 4517 [Source:HGNC Symbol;Acc:HGNC:41878]
6516,,lncRNA,"novel transcript, antisense to SPNS1"
6517,,lncRNA,"novel transcript, antisense to PRAP1"
6518,RNU6-1254P,snRNA,"RNA, U6 small nuclear 1254, pseudogene [Source:HGNC Symbol;Acc:HGNC:48217]"
6519,MIR126,miRNA,microRNA 126 [Source:HGNC Symbol;Acc:HGNC:31508]
6520,MIR4288,miRNA,microRNA 4288 [Source:HGNC Symbol;Acc:HGNC:38203]
6521,RNA5SP259,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 259 [Source:HGNC Symbol;Acc:HGNC:43159]"
6522,EXTL3-AS1,lncRNA,EXTL3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27985]
6523,LINC01324,lncRNA,long intergenic non-protein coding RNA 1324 [Source:HGNC Symbol;Acc:HGNC:50530]
6524,MIR3944,miRNA,microRNA 3944 [Source:HGNC Symbol;Acc:HGNC:38898]
6525,SNORA17B,snoRNA,"small nucleolar RNA, H/ACA box 17B [Source:HGNC Symbol;Acc:HGNC:32636]"
6526,SNORA17A,snoRNA,"small nucleolar RNA, H/ACA box 17A [Source:HGNC Symbol;Acc:HGNC:32607]"
6527,RN7SL49P,misc_RNA,"RNA, 7SL, cytoplasmic 49, pseudogene [Source:HGNC Symbol;Acc:HGNC:46065]"
6528,RN7SKP3,misc_RNA,RN7SK pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42621]
6529,PACRG-AS2,lncRNA,PACRG antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40871]
6530,PACRG-AS3,lncRNA,PACRG antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:52053]
6531,RNU6-554P,snRNA,"RNA, U6 small nuclear 554, pseudogene [Source:HGNC Symbol;Acc:HGNC:47517]"
6532,,lncRNA,"novel transcript, antisense to FUZ"
6533,MIR6800,miRNA,microRNA 6800 [Source:HGNC Symbol;Acc:HGNC:50042]
6534,PTOV1-AS1,lncRNA,PTOV1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44174]
6535,RNU6-610P,snRNA,"RNA, U6 small nuclear 610, pseudogene [Source:HGNC Symbol;Acc:HGNC:47573]"
6536,,lncRNA,"novel transcript, sense intronic to CATSPER2"
6537,,lncRNA,"novel transcript, antisense to PTOV1"
6538,MIR4749,miRNA,microRNA 4749 [Source:HGNC Symbol;Acc:HGNC:41760]
6539,PTOV1-AS2,lncRNA,PTOV1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:51284]
6540,RN7SKP4,misc_RNA,RN7SK pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42622]
6541,,lncRNA,"novel transcript, antisense to CEP85L"
6542,MIR624,miRNA,microRNA 624 [Source:HGNC Symbol;Acc:HGNC:32880]
6543,MIR6722,miRNA,microRNA 6722 [Source:HGNC Symbol;Acc:HGNC:49927]
6544,RNU6-353P,snRNA,"RNA, U6 small nuclear 353, pseudogene [Source:HGNC Symbol;Acc:HGNC:47316]"
6545,RNU6-354P,snRNA,"RNA, U6 small nuclear 354, pseudogene [Source:HGNC Symbol;Acc:HGNC:47317]"
6546,TPT1-AS1,lncRNA,TPT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43686]
6547,RNA5SP239,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 239 [Source:HGNC Symbol;Acc:HGNC:43139]"
6548,ST7-AS1,lncRNA,ST7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:16000]
6549,INTS9-AS1,lncRNA,INTS9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53139]
6550,ST7-OT4,lncRNA,ST7 overlapping transcript 4 [Source:HGNC Symbol;Acc:HGNC:18835]
6551,,lncRNA,"novel transcript, antisense to ST7"
6552,MIR6132,miRNA,microRNA 6132 [Source:HGNC Symbol;Acc:HGNC:50272]
6553,ST7-AS2,lncRNA,ST7 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:16044]
6554,CCDC183-AS1,lncRNA,CCDC183 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44105]
6555,RN7SL771P,misc_RNA,"RNA, 7SL, cytoplasmic 771, pseudogene [Source:HGNC Symbol;Acc:HGNC:46787]"
6556,MIR1282,miRNA,microRNA 1282 [Source:HGNC Symbol;Acc:HGNC:35360]
6557,LINC01760,lncRNA,long intergenic non-protein coding RNA 1760 [Source:HGNC Symbol;Acc:HGNC:52549]
6558,,lncRNA,"novel transcript, sense intronic to MED13L"
6559,,lncRNA,"novel transcript, antisense to LAT & SPNS1"
6560,RRN3P2,lncRNA,RRN3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37619]
6561,MECOM-AS1,lncRNA,MECOM antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40368]
6562,,lncRNA,"novel transcript, antisense to COX11"
6563,PDXP-DT,lncRNA,PDXP divergent transcript [Source:HGNC Symbol;Acc:HGNC:40525]
6564,,lncRNA,"novel transcript, antisense to GNA13"
6565,RN7SL385P,misc_RNA,"RNA, 7SL, cytoplasmic 385, pseudogene [Source:HGNC Symbol;Acc:HGNC:46401]"
6566,MIR4292,miRNA,microRNA 4292 [Source:HGNC Symbol;Acc:HGNC:38348]
6567,MIR3680-2,miRNA,microRNA 3680-2 [Source:HGNC Symbol;Acc:HGNC:43472]
6568,,lncRNA,"novel transcript, antisense to NMNAT2"
6569,NDUFB2-AS1,lncRNA,NDUFB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40396]
6570,RNU6-85P,snRNA,"RNA, U6 small nuclear 85, pseudogene [Source:HGNC Symbol;Acc:HGNC:47048]"
6571,STAG1-DT,lncRNA,STAG1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55350]
6572,LINC01696,lncRNA,long intergenic non-protein coding RNA 1696 [Source:HGNC Symbol;Acc:HGNC:52484]
6573,LINC01053,lncRNA,long intergenic non-protein coding RNA 1053 [Source:HGNC Symbol;Acc:HGNC:49047]
6574,LINC00463,lncRNA,long intergenic non-protein coding RNA 463 [Source:HGNC Symbol;Acc:HGNC:42813]
6575,LINC01076,lncRNA,long intergenic non-protein coding RNA 1076 [Source:HGNC Symbol;Acc:HGNC:49119]
6576,,lncRNA,"novel transcript, antisense to SLC24A1"
6577,,lncRNA,"novel transcript, antisense to COCH"
6578,MIR623,miRNA,microRNA 623 [Source:HGNC Symbol;Acc:HGNC:32879]
6579,,lncRNA,"novel transcript, antisense to WASHC3 and NUP37"
6580,LINC02445,lncRNA,long intergenic non-protein coding RNA 2445 [Source:HGNC Symbol;Acc:HGNC:53377]
6581,LINC01404,lncRNA,long intergenic non-protein coding RNA 1404 [Source:HGNC Symbol;Acc:HGNC:50689]
6582,MIR4479,miRNA,microRNA 4479 [Source:HGNC Symbol;Acc:HGNC:41767]
6583,NMBR-AS1,lncRNA,NMBR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40406]
6584,,lncRNA,"novel transcript, antisense to PACRG"
6585,MFSD4B-DT,lncRNA,MFSD4B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55773]
6586,,lncRNA,"novel transcript, antisense to RPS6KA2"
6587,LINC02068,lncRNA,long intergenic non-protein coding RNA 2068 [Source:HGNC Symbol;Acc:HGNC:52914]
6588,TTC14-DT,lncRNA,TTC14 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52912]
6589,NAALADL2-AS1,lncRNA,NAALADL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41016]
6590,RNU6-541P,snRNA,"RNA, U6 small nuclear 541, pseudogene [Source:HGNC Symbol;Acc:HGNC:47504]"
6591,,lncRNA,"novel transcript, antisense to HEATR5A"
6592,LINC02257,lncRNA,long intergenic non-protein coding RNA 2257 [Source:HGNC Symbol;Acc:HGNC:53159]
6593,LINC01208,lncRNA,long intergenic non-protein coding RNA 1208 [Source:HGNC Symbol;Acc:HGNC:49639]
6594,C9orf163,lncRNA,chromosome 9 putative open reading frame 163 [Source:HGNC Symbol;Acc:HGNC:26718]
6595,SNORD13E,snoRNA,"small nucleolar RNA, C/D box 13E [Source:HGNC Symbol;Acc:HGNC:52254]"
6596,MIR4511,miRNA,microRNA 4511 [Source:HGNC Symbol;Acc:HGNC:41589]
6597,MESTIT1,lncRNA,"MEST intronic transcript 1, antisense RNA [Source:HGNC Symbol;Acc:HGNC:17991]"
6598,LINC01546,lncRNA,long intergenic non-protein coding RNA 1546 [Source:HGNC Symbol;Acc:HGNC:27336]
6599,C12orf75-AS1,lncRNA,C12orf75 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55936]
6600,ZFPM2-AS1,lncRNA,ZFPM2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50698]
6601,,lncRNA,"novel transcript, intronic to DENND4A"
6602,,lncRNA,"novel transcript, antisense to KCNAB1"
6603,LYPLAL1-AS1,lncRNA,LYPLAL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54054]
6604,RNU6-18P,snRNA,"RNA, U6 small nuclear 18, pseudogene [Source:HGNC Symbol;Acc:HGNC:34262]"
6605,ERLNC1,lncRNA,estrogen receptor responsive lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:41109]
6606,RN7SL185P,misc_RNA,"RNA, 7SL, cytoplasmic 185, pseudogene [Source:HGNC Symbol;Acc:HGNC:46201]"
6607,LINC00578,lncRNA,long intergenic non-protein coding RNA 578 [Source:HGNC Symbol;Acc:HGNC:43807]
6608,FKTN-AS1,lncRNA,FKTN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55797]
6609,LINC01997,lncRNA,long intergenic non-protein coding RNA 1997 [Source:HGNC Symbol;Acc:HGNC:52831]
6610,NAALADL2-AS3,lncRNA,NAALADL2 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:41014]
6611,RN7SL539P,misc_RNA,"RNA, 7SL, cytoplasmic 539, pseudogene [Source:HGNC Symbol;Acc:HGNC:46555]"
6612,,lncRNA,putaitve novel transcript
6613,,lncRNA,"novel transcript, antisense to KCNJ4"
6614,,lncRNA,"novel transcript, antisense to LINGO1"
6615,RN7SL214P,misc_RNA,"RNA, 7SL, cytoplasmic 214, pseudogene [Source:HGNC Symbol;Acc:HGNC:46230]"
6616,,lncRNA,"novel transcript, antisense to TBC1D2B"
6617,FNDC1-AS1,lncRNA,FNDC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55706]
6618,LINC02594,lncRNA,long intergenic non-protein coding RNA 2594 [Source:HGNC Symbol;Acc:HGNC:53935]
6619,LINC02391,lncRNA,long intergenic non-protein coding RNA 2391 [Source:HGNC Symbol;Acc:HGNC:53318]
6620,LINC00558,lncRNA,long intergenic non-protein coding RNA 558 [Source:HGNC Symbol;Acc:HGNC:43702]
6621,MIR1297,miRNA,microRNA 1297 [Source:HGNC Symbol;Acc:HGNC:35289]
6622,LINC00458,lncRNA,long intergenic non-protein coding RNA 458 [Source:HGNC Symbol;Acc:HGNC:42807]
6623,MIR320D1,miRNA,microRNA 320d-1 [Source:HGNC Symbol;Acc:HGNC:35386]
6624,LINC01698,lncRNA,long intergenic non-protein coding RNA 1698 [Source:HGNC Symbol;Acc:HGNC:52486]
6625,MIR621,miRNA,microRNA 621 [Source:HGNC Symbol;Acc:HGNC:32877]
6626,,lncRNA,"novel transcript, antisense to ALDOA"
6627,ELFN2,lncRNA,extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:114794]
6628,,lncRNA,"novel transcript, antisense to ELFN2"
6629,LINC02474,lncRNA,long intergenic non-protein coding RNA 2474 [Source:HGNC Symbol;Acc:HGNC:53417]
6630,RN7SL331P,misc_RNA,"RNA, 7SL, cytoplasmic 331, pseudogene [Source:HGNC Symbol;Acc:HGNC:46347]"
6631,CASC17,lncRNA,cancer susceptibility 17 [Source:HGNC Symbol;Acc:HGNC:43911]
6632,RN7SL417P,misc_RNA,"RNA, 7SL, cytoplasmic 417, pseudogene [Source:HGNC Symbol;Acc:HGNC:46433]"
6633,MAGEA6-DT,lncRNA,MAGEA6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55139]
6634,RN7SL774P,misc_RNA,"RNA, 7SL, cytoplasmic 774, pseudogene [Source:HGNC Symbol;Acc:HGNC:46790]"
6635,RNA5SP434,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 434 [Source:HGNC Symbol;Acc:HGNC:43334]"
6636,RNA5SP435,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 435 [Source:HGNC Symbol;Acc:HGNC:43335]"
6637,RNA5SP436,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 436 [Source:HGNC Symbol;Acc:HGNC:43336]"
6638,RNU6-468P,snRNA,"RNA, U6 small nuclear 468, pseudogene [Source:HGNC Symbol;Acc:HGNC:47431]"
6639,MIR6777,miRNA,microRNA 6777 [Source:HGNC Symbol;Acc:HGNC:50173]
6640,MIR33B,miRNA,microRNA 33b [Source:HGNC Symbol;Acc:HGNC:32791]
6641,SNORD3D,snoRNA,"small nucleolar RNA, C/D box 3D [Source:HGNC Symbol;Acc:HGNC:33192]"
6642,MIR4520-1,miRNA,microRNA 4520-1 [Source:HGNC Symbol;Acc:HGNC:41775]
6643,MIR4520-2,miRNA,microRNA 4520-2 [Source:HGNC Symbol;Acc:HGNC:41839]
6644,RN7SL426P,misc_RNA,"RNA, 7SL, cytoplasmic 426, pseudogene [Source:HGNC Symbol;Acc:HGNC:46442]"
6645,RNU6-990P,snRNA,"RNA, U6 small nuclear 990, pseudogene [Source:HGNC Symbol;Acc:HGNC:47953]"
6646,MIR4522,miRNA,microRNA 4522 [Source:HGNC Symbol;Acc:HGNC:41668]
6647,SNORD63,snoRNA,Small nucleolar RNA SNORD63 [Source:RFAM;Acc:RF00154]
6648,RNU6-1267P,snRNA,"RNA, U6 small nuclear 1267, pseudogene [Source:HGNC Symbol;Acc:HGNC:48230]"
6649,RNA5SP526,rRNA,"RNA, 5S ribosomal pseudogene 526 [Source:HGNC Symbol;Acc:HGNC:53795]"
6650,MIR6866,miRNA,microRNA 6866 [Source:HGNC Symbol;Acc:HGNC:49932]
6651,MIR6867,miRNA,microRNA 6867 [Source:HGNC Symbol;Acc:HGNC:50134]
6652,SNORD124,snoRNA,"small nucleolar RNA, C/D box 124 [Source:HGNC Symbol;Acc:HGNC:33563]"
6653,MIR6884,miRNA,microRNA 6884 [Source:HGNC Symbol;Acc:HGNC:50091]
